Sector,Company,Data Version,Statement Type,Particulars,2025/26 (2082/83) Q3,2025/26 (2082/83) Q2,2025/26 (2082/83) Q1,2024/25 (2081/82) Q4,2024/25 (2081/82) Q3,2024/25 (2081/82) Q2,2024/25 (2081/82) Q1,2023/24 (2080/81) Q4,2023/24 (2080/81) Q3,2023/24 (2080/81) Q2,2023/24 (2080/81) Q1,2022/23 (2079/80) Q4,2022/23 (2079/80) Q3,2022/23 (2079/80) Q2,2022/23 (2079/80) Q1,2021/22 (2078/79) Q4,2021/22 (2078/79) Q3,2021/22 (2078/79) Q2,2021/22 (2078/79) Q1,2020/21 (2077/78) Q4,2020/21 (2077/78) Q3,2020/21 (2077/78) Q2,2020/21 (2077/78) Q1,2019/20 (2076/77) Q4,2019/20 (2076/77) Q3,2019/20 (2076/77) Q2,2019/20 (2076/77) Q1,2018/19 (2075/76) Q4,2018/19 (2075/76) Q3,2018/19 (2075/76) Q2,2018/19 (2075/76) Q1,2017/18 (2074/75) Q4,2017/18 (2074/75) Q3,2017/18 (2074/75) Q2,2017/18 (2074/75) Q1,2016/17 (2073/74) Q4,2016/17 (2073/74) Q3,2016/17 (2073/74) Q2,2016/17 (2073/74) Q1,2015/16 (2072/73) Q4,2015/16 (2072/73) Q3,2015/16 (2072/73) Q2,2015/16 (2072/73) Q1,2014/15 (2071/72) Q4,2014/15 (2071/72) Q3,2014/15 (2071/72) Q2,2014/15 (2071/72) Q1,2013/14 (2070/71) Q4,2013/14 (2070/71) Q3,2013/14 (2070/71) Q2,2013/14 (2070/71) Q1,2012/13 (2069/70) Q4,2012/13 (2069/70) Q3,2012/13 (2069/70) Q2,2012/13 (2069/70) Q1,2011/12 (2068/69) Q4,2011/12 (2068/69) Q3,2011/12 (2068/69) Q2,2011/12 (2068/69) Q1,2010/11 (2067/68) Q4,2010/11 (2067/68) Q3,2010/11 (2067/68) Q2,2010/11 (2067/68) Q1
Hydro Power,RADHI,PUBLISHED,BS,Period on Period_Application of Funds,,0.6205842597883866572818733516,0.4507303146668128257975405904,0.3189519637978623997642481556,0.1542732364614939004280191428,0.01592816496348090618008068862,0.04419242357902666323250426093,0.01577500759948498891036003467,0.01970709255025542987431845516,0.02231126032845964970429402847,1.157033721620033172948990968,1.259961415277028078142339737,1.287939533674758072776624641,1.277880535761389684318769836,0.05982697527706770837911103309,0.01788113481561822125813449024,-0.003898375689792608314353579332,-0.0005340527475954526186847336226,0.01077558149703055925041108099,0.02217924073075891039187416373,0.04418513894690275669571460746,0.04519027165630272950789136994,0.04171841253065712947443055414,0.04967354760881306717568212031,0.008578658360496137056963148959,0.01637470777419061209150435900,0.01113535533410686121785239603,-0.003227219844101214703776089592,0.02662025161095746962645455442,0.1073944188747264961787886543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Income from Sale of Energy,,77755.8430,40630.4380,128934.6440,103883.1960,75976.0880,38894.2800,97430.0800,90340.5040,74005.5530,31767.8810,128464.6390,108290.7000,77915.9813,40092.6239,134964.7948,109366.8446,77736.0193,41099.0344,129727.3581,114732.6614,85147.3317,45235.9557,159835.5100,121601.4311,87157.5102,46881.5698,145829.4527,114577.2802,81062.0663,43621.0208,137611.0283,108062.8324,79543.0370,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Cost of Production,,18296.7470,7990.7360,38737.6550,16133.5760,10725.3670,5108.0490,20225.5820,13966.0500,9775.1660,5566.7380,19469.2020,15349.7730,9491.0996,4659.5214,22413.1347,17410.4223,13241.8173,5564.1236,16522.2614,11712.2099,8043.8991,4362.2329,17486.8338,12611.5763,7660.9748,3896.4476,15709.8297,11090.0754,7396.0358,4555.0786,21680.8882,11702.3170,5992.2445,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Gross Profit,,59459.0960,32639.7020,90196.9890,87749.6200,65250.7210,33786.2310,77204.4980,76374.4540,64230.3870,26201.1430,108995.4370,92940.9270,68424.8817,35433.1025,112551.6601,91956.4223,64494.2021,35534.9109,113205.0967,103020.4516,77103.4326,40873.7229,142348.6763,108989.8547,79496.5355,42985.1222,130119.6231,103487.2049,73666.0305,39065.9423,115930.1401,96360.5154,73550.7924,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Over Prior Period_Gross Profit,,0.8216801121529847300689203596,-0.6381286962916245463581938417,0.02789036579303705246814744041,0.3448069025934594653751029050,0.9312814442072570923936440262,-0.5623800183248390527712517475,0.01086808424188538225098146037,0.1890704317257188564035897838,1.451434542378551958592035470,-0.7596124780893350608796586595,0.1727388623958958360723042928,0.3582913801369422024152363277,0.9311004928230600185236390181,-0.6851836528353436521190858917,0.2239673672036716461075280437,0.4258091317637992764624031220,0.8149532520707685241445195238,-0.6861014924604538586998088753,0.09886041986637923066530218938,0.3361331412370867649282841397,0.8863814482629376537658134390,-0.7128619389908580414386333145,0.3060727229320730528508540162,0.3710013148937792389707347687,0.8493965221296963068770803681,-0.6696491952872863800971154212,0.2573498649010279723962280867,0.4048158180587726930664466847,0.8856842088767432598189241681,-0.6630216933551346583769029707,0.2030875885082698509518349878,0.3101220565504063828413628349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Period on Period_Gross Profit,,-0.08875955562238155192185539222,-0.03393480024451380800658114248,0.1682867104452903767342674775,0.1489394084571786267696263989,0.01588553405415414981074300549,0.2894945460967103610708891593,-0.2916722009197504295523857572,-0.1782473398398533296316271948,-0.06130072271648516419722213418,-0.2605461799457160151302020476,-0.03159636292206053387212544544,0.01070620926060104015160233131,0.06094624744570644126164016843,-0.002865024772019338312172326285,-0.005772148242862637826800248650,-0.1073964356413285223843845002,-0.1635365647780511395805223852,-0.1306172186238508751058739501,-0.2047337590872982357335766810,-0.05477026386016459199848809414,-0.03010323512777484498050861600,-0.04911930435316989746745444869,0.09398315879382531042698662720,0.05317227192788931919447367353,0.07914781019726588905859397433,0.1003221647619133456816680958,0.1223968416475673697559863468,0.07395860711637497115338177197,0.001566782576226874205640781105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Income from Dividend,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.7895,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Forex Gain,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Income from Other Sources,,357316.5260,357059.5710,398522.8370,1.6620,0.0000,0.0000,707.9650,709.6300,707.9650,707.9650,8424.3690,5920.7390,3796.8456,1062.0469,4357.9231,3987.2663,2074.4616,720.4285,4617.0568,2547.0051,1807.0469,532.0735,1437.9099,388.7189,121.4052,61.2052,2213.5443,1428.3638,2591.1077,1005.0649,13513.4474,4521.0800,725.4255,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Administrative Expenses,,18677.3530,13502.6740,38309.3970,17417.5190,9150.1220,4156.1130,30850.9640,11883.9020,7891.2810,4426.5410,21312.3200,16302.2530,10876.3149,6582.1638,20191.0873,14668.6708,10927.4246,7172.1707,13982.6613,10333.0452,7236.3804,3743.8047,15858.4704,11363.7613,8155.1476,4391.1807,17692.2672,13028.4705,8626.1402,4219.0426,14998.3658,11708.1826,6350.0280,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Operating Profit,,398098.2690,376196.5990,450410.4290,70333.7630,56100.5990,29630.1180,47061.4990,65200.1820,57047.0710,22482.5670,96107.4860,82559.4130,61345.4124,29912.9856,96718.4958,81275.0178,55641.2391,29083.1687,103839.4922,95234.4115,71674.0991,37661.9917,127928.1157,98014.8123,71462.7931,38655.1467,114640.9001,91887.0982,67699.7876,35851.9645,114445.2217,89173.4127,67926.1899,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Over Prior Period_Operating Profit,,0.05821868155698026392843599312,-0.1647693419638824570822715120,5.403900627355883119747197374,0.2537078793044616154633215235,0.8933640088777236729195611033,-0.3703957878604759274667387879,-0.2781998829389770721805653855,0.1429190115650284657033487311,1.537391348594668927262620856,-0.7660685141634024221588732432,0.1641008881688633130179837882,0.3458123398319513131188926525,1.050795370957554969036591252,-0.6907211453964733806375016018,0.1900150675820584071283956089,0.4606974811242117000230499899,0.9131766443317436727587389747,-0.7199218901804298307229202725,0.09035684228489194790687607704,0.3287144546753012483975539778,0.9030883887109985210898976434,-0.7056003561537645629529115311,0.3051916613219897988826735732,0.3715502578082132085038808818,0.8487264750181377529217862210,-0.6628153942765492993542886532,0.2476278209425488201998743715,0.3572730647680791246677412028,0.8883145887305561735675600147,-0.6867325348542708096304906717,0.2834007159176492972775953880,0.3127986838549294224435809258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Period on Period_Operating Profit,,6.096150060715037998079129244,11.69642594740932182585300538,8.570677487344803870356955693,0.07873568512431453028766085346,-0.01659107090704095921068410331,0.3179152540721884649559812276,-0.5103243154232543342149226544,-0.2102634983608713400130400636,-0.07006785400630870972839038246,-0.2484011024295749335031271502,-0.006317403873437824908769931470,0.01580307497637976524688008127,0.1025170070304922450945201902,0.02853254776189500974149353953,-0.06857695708184520571066506044,-0.1465793034275220989841471326,-0.2236911269387688752965434901,-0.2277846341302231235954523350,-0.1882981185816059041663817769,-0.02836714915588324806698629978,0.002956867354796967766433411347,-0.02569269773331373749514188236,0.1159029245968036498345672009,0.06668742641826075208456196520,0.05558371205288685425654127163,0.07818768759519440001676895558,0.001709799649940299779243644910,0.03043155373148570773494687616,-0.003333063437435639239350299552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Net Interest Income,,12675.8110,-5183.4820,63125.8920,50034.3730,35798.9170,14388.1290,92735.7720,65959.2230,43151.0560,22179.9880,62856.9030,36827.1170,11964.5711,-2155.2916,-17734.8993,-11884.7111,-8807.6837,-4161.0779,-20866.4671,-16683.4559,-12398.4293,-6712.5370,-32750.6260,-24984.0157,-17612.5200,-8760.8284,-37576.5672,-28437.7496,-20301.2240,-10669.0844,-39980.8576,-29500.1521,-19422.9409,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Depreciation,,11683.6210,5855.6000,19541.3290,14627.0990,9751.3990,4875.7000,19921.4690,14794.1380,9862.6450,4885.8020,19590.6270,14692.9700,9794.0775,4895.8539,19633.2837,14708.5266,9805.6844,4901.1449,19654.9915,14832.6960,9888.4640,4918.2586,19746.4753,14802.4293,9848.0392,5002.3966,20135.9845,15090.2920,10082.7142,5094.3682,20174.4142,15334.6255,9758.7662,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,IS,Gross Provisions,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
