Company,Fiscal Year,Quarter,Period,"Advances, Payments, Loans and Deposits",Application of Funds,Cash at Hand,Deferred Liabilities,Inventory,Investments,Long Term Liabilities,Net Fixed Assets,Paid up Capital,Receivables,Reserves,Share Premium,Short Term Liabilities,Total Current Assets,Total Short Term Liabilities,Total Sources of Funds,Administrative Expenses,Bonuses,Cost of Production,Depreciation,Forex Gain,Gross Profit,Income from Dividend,Income from Other Sources,Income from Sale of Energy,Net Interest Income,Net Profit,Operating Profit,Profit Before Taxes,Taxes,Book Value per Share,Dividend Per Share (Rs.),EPS (Anualized),Gross Profit (Rs. 000),Market Value Per Share,Net Income (Rs. 000),Reported PE (Annualized),Return on Asset (TTM) %,Return on Equity (TTM) %,Total Revenue (Rs. 000),Current Ratio,Equity,Debt to Equity,Asset Intensity,Investment Ratio,Gross Margin,Net Margin,Operating Margin,Effective Tax Rate,OpEx Ratio,Depreciation Rate,ROA_manual,ROE_manual,QoQ_Income_from_Sale_of_Energy,QoQ_Net_Profit,QoQ_Gross_Profit,QoQ_Operating_Profit,QoQ_Total_Sources_of_Funds,QoQ_Total_Current_Assets,YoY_Revenue
BARUN,2019/20,Q1,2019/20 (2076/77) Q1,21042.3238,546182.9211,172.5427,0.0,0.0,946.0,265347.0079,485173.0886,255150.0,55775.0124,25685.9132,0.0,16926.0464,76989.8789,16926.0464,546182.9211,1345.176,0.0,2897.143,4800.0,0.0,29582.073,0.0,0.0,32479.216,-7623.104,15813.793,28236.897,15813.793,0.0,110.067,0.0,24.7914,29582.073,88.0,15813.793,3.5496,0.0325,0.0638,32479.216,4.548603795626807,280835.9132,0.9448471346719451,0.888297802543645,0.0017320204705316958,0.9108000944357489,0.48688961580844536,0.8693835774853411,0.0,0.04141651695040787,0.009893376431596232,0.028953290901427946,0.056309724848965445,-0.5851713789527795,0.1548813766331152,-0.5784022063097864,-0.5842205331432462,0.012736081224284934,-0.25807038460943954,0.037157607863538056
BARUN,2019/20,Q2,2019/20 (2076/77) Q2,21167.654,540240.679,103.603,0.0,0.0,946.0,252678.948,480567.902,255150.0,56012.887,32411.73,0.0,18557.367,77284.144,18557.367,540240.678,2556.921,0.0,5069.642,9600.0,0.0,48839.837,0.0,0.0,53909.479,-14143.307,22539.609,46282.916,22539.609,0.0,112.703,0.0,17.6677,48839.837,89.0,22539.609,5.0374,0.0382,0.074,53909.479,4.164607188077697,287561.73,0.8786946301929647,0.8895440894585859,0.0017510713993291675,0.9059601002636122,0.41810103562676953,0.8585302039368464,0.0,0.0474298963267657,0.01997636537947551,0.041721421429135624,0.07838181040293479,0.6598146642455902,0.4253132692453987,0.650994404617959,0.6390935590408533,-0.010879584238980833,0.003822127066626768,0.08822652173755507
BARUN,2019/20,Q3,2019/20 (2076/77) Q3,21326.264,536452.615,6389.218,0.0,0.0,946.0,269600.713,476643.698,255150.0,46259.245,11701.903,0.0,15111.81,73974.727,15111.81,536452.616,13458.374,0.0,5213.338,14400.0,0.0,60372.762,0.0,0.0,65586.1,-20812.485,11701.903,46914.388,11701.903,0.0,104.5863,0.0,6.115,60372.762,85.0,11701.903,13.9001,0.0225,0.0438,65586.1,4.895159944440481,266851.90300000005,1.0103008821338588,0.888510343288174,0.0017634362696443595,0.9205115413174296,0.17842047324051621,0.7153099208521208,0.0,0.20520162046530885,0.030211245969310963,0.021813488556088945,0.043851675286722444,0.2165968066580648,-0.480829370198924,0.2361376636044057,0.013643738436878161,-0.007011804468377902,-0.04282142272288092,0.08649352072168814
BARUN,2019/20,Q4,2019/20 (2076/77) Q4,40368.441,511828.543,4429.227,0.0,0.0,946.0,240455.727,472132.109,255150.0,15423.983,16222.815,0.0,21471.217,60221.651,21471.217,511828.542,21463.461,130.915,8106.421,18911.59,0.0,76898.009,0.0,162.336,85004.43,-30139.537,6350.694,55596.884,6545.757,64.148,106.3581,5.263,2.489,76898.009,0.0,6350.694,33.7484,0.0119,0.0229,85004.43,2.8047618819183464,271372.815,0.8860715359421655,0.922441931735802,0.0018482751983768778,0.9046353113596445,0.0747101533414191,0.654046900849748,0.009799936050175739,0.2524981462730795,0.04005571669348157,0.012407854347442758,0.02340210090682804,0.29607386321186935,-0.4572939119389384,0.273720241588417,0.18507107030789793,-0.04590167568499659,-0.18591587367399143,0.08568724318360932
BARUN,2020/21,Q1,2020/21 (2077/78) Q1,20221.086,506979.27,4674.159,0.0,0.0,946.0,233990.758,467342.108,255150.0,30463.7,17838.513,0.0,16667.783,55358.945,16667.783,506979.271,2827.789,0.0,2661.401,4800.0,0.0,16329.197,0.0,0.0,18990.598,-7085.709,1615.699,13501.408,1615.699,0.0,106.9914,0.0,2.5329,16329.197,178.0,1615.699,70.2741,-0.0149,-0.0284,18990.598,3.3213142383721146,272988.51300000004,0.8571450696901636,0.921816994762295,0.001865954002683471,0.8598569144583619,0.08507889009076569,0.7109522301509035,0.0,0.1489046843074584,0.010270848523668639,0.0031869133363442723,0.0059185603901215945,-0.7765928434553352,-0.7455870177338099,-0.7876512381484415,-0.7571553110782252,-0.00947440520032583,-0.08074680649323274,-0.4152999875366449
BARUN,2020/21,Q2,2020/21 (2077/78) Q2,21528.087,509803.205,260.546,0.0,0.0,946.0,230308.358,462542.108,267907.5,41472.464,11587.347,0.0,16946.0,63261.097,16946.0,509803.205,2345.596,0.0,3834.256,9600.0,0.0,31996.942,0.0,0.0,35831.198,-11257.866,8793.48,29651.346,8793.48,0.0,104.3251,0.0,6.5646,31996.942,199.0,8793.48,30.3143,-0.0142,-0.0268,35831.198,3.7330990794285532,279494.847,0.8240164728332153,0.9072954101965661,0.0018556179928292096,0.8929911302435133,0.2454140662558856,0.827528736270531,0.0,0.06546239397298229,0.020754867143901155,0.017248773475247146,0.03146204695501942,0.8867861875650251,4.442523638375712,0.9594926805035175,1.1961669479212835,0.005570117283947074,0.1427439052532522,-0.33534512548340534
BARUN,2020/21,Q3,2020/21 (2077/78) Q3,21402.157,504498.835,3693.387,0.0,0.0,1946.0,228525.309,457821.108,267907.5,35084.755,8066.026,0.0,15448.572,60180.299,15448.572,504498.835,5327.452,0.0,5731.752,14400.0,0.0,40090.384,0.0,0.0,45822.136,-15090.773,5272.159,34762.932,5272.159,0.0,103.0108,0.0,2.6239,40090.384,248.0,5272.159,94.5169,-0.0002,-0.0003,45822.136,3.8955250362296336,275973.526,0.8280696786835966,0.9074770370877052,0.003857293347367187,0.8749130332989961,0.11505703269703282,0.7586493130743457,0.0,0.11626372022465047,0.03145333351471415,0.010450289741501561,0.019103857809897245,0.2788334903008267,-0.40044680831707125,0.25294423448340786,0.17238967836401087,-0.010404740393893719,-0.04869972457164318,-0.30134379083372853
BARUN,2020/21,Q4,2020/21 (2077/78) Q4,41198.102,493219.04,2628.541,0.0,0.0,946.0,220286.808,455504.327,267907.5,11443.21,5024.732,0.0,18501.14,55269.853,18501.14,493219.04,5120.282,51.256,11719.466,19068.664,0.0,48039.26,0.0,0.0,59758.726,-21287.504,2230.865,42918.978,2540.276,258.155,101.8755,0.0,0.8327,48039.26,0.0,2230.865,637.6849,0.0044,0.0081,59758.726,2.9873755346966195,272932.23199999996,0.8071117375392995,0.9235335420141102,0.0019180119242760744,0.8038869503342357,0.037331200802372566,0.7182043673420897,0.10162478407854043,0.08568258299214603,0.04186275051564979,0.004523071534302478,0.008173695659367897,0.30414535891561245,-0.576859309440402,0.19827388033998394,0.2346190476683614,-0.022358416347978416,-0.08159557332874001,-0.29699280378681436
BARUN,2021/22,Q1,2021/22 (2078/79) Q1,23043.935,499406.307,305.538,0.0,0.0,946.0,216509.415,450929.409,267907.5,43089.753,14989.392,0.0,18908.328,66439.226,18908.328,499406.307,3628.614,0.0,8947.044,4767.166,0.0,23502.264,0.0,0.0,32449.308,-4034.64,9964.66,19873.65,11071.844,1107.184,105.595,0.0,14.8778,23502.264,414.0,9964.66,27.8268,0.021,0.0382,32449.308,3.513754679948247,282896.892,0.7653297760514076,0.9029309455637273,0.0018942492049865084,0.7242762773245973,0.30708389836848576,0.6124521977479269,0.09999996387231432,0.11182407957667041,0.010571867580275719,0.019953011927019936,0.03522364607667717,-0.45699464878150176,3.4667247906081275,-0.5107696496573844,-0.5369495983804646,0.012544663725877259,0.2020879809468643,0.7087038544020572
BARUN,2021/22,Q2,2021/22 (2078/79) Q2,22407.587,504483.201,18026.619,0.0,0.0,946.0,211112.335,448632.377,267907.5,30373.642,25463.365,0.0,15903.024,70807.848,15903.024,504483.2,5241.405,0.0,12220.457,9600.0,0.0,44669.524,0.0,0.0,56889.981,-7118.527,20438.633,39428.119,22709.592,2270.959,109.5045,0.0,15.258,44669.524,515.4,20438.633,33.7791,0.0276,0.0494,56889.981,4.452476962871687,293370.865,0.7196090688828262,0.8892910150427191,0.0018751863292969877,0.7851914030345557,0.35926594877927,0.6930590994572368,0.09999999119314427,0.09213230357731897,0.021398366440235718,0.040514001259110234,0.06966824398189621,0.753195507281696,1.0511119295590619,0.9006476993025012,0.9839394877136307,0.010165856796037653,0.06575365582976533,0.5877219902052955
